Undecided,Age,HomeOwner,Female,Married,HouseholdSize,Income,Education,Church
1,32,1,1,1,6,53,15,1
0,42,1,1,0,1,47,12,1
1,52,1,1,0,5,140,13,0
0,29,1,1,1,3,27,8,1
0,28,1,1,1,4,53,17,1
0,31,1,1,1,2,71,18,1
0,31,1,1,0,1,87.5,9,1
1,34,1,1,1,2,161,15,1
1,57,1,1,1,3,80,20,0
0,27,1,0,1,4,87.5,12,1
0,37,1,1,0,2,85.5,18,1
0,43,1,1,1,4,398,20,1
0,62,1,1,0,3,58,20,1
0,37,1,1,1,4,117,12,1
0,49,0,0,0,3,6,8,1
0,50,1,1,0,1,76,18,1
1,37,1,1,0,4,45,15,1
0,60,0,0,0,1,36,8,0
1,51,1,1,1,3,72,20,0
0,39,0,1,1,3,37,8,0
0,40,1,0,0,4,106,12,1
1,39,1,1,1,7,85,15,0
0,33,1,1,1,4,104,12,0
0,27,1,1,1,5,108,12,1
0,42,0,0,0,2,40.5,9,1
0,49,0,1,0,2,4,8,0
0,26,1,0,0,2,43,18,1
0,37,0,1,0,1,38.5,8,1
1,31,1,1,1,6,151,15,0
1,52,1,1,1,2,31,18,0
0,59,1,0,1,3,75,10,0
0,33,1,0,1,2,17,8,0
1,50,1,1,1,6,62,20,0
0,38,1,1,1,5,28,8,0
1,49,1,1,1,2,74,15,1
0,54,1,1,0,1,27,18,1
1,29,1,1,1,3,16,15,1
0,20,1,1,1,3,89,18,1
1,49,1,1,1,3,108,15,0
0,38,0,1,1,2,33,8,0
0,25,1,1,1,4,112,12,0
0,38,1,1,1,2,176,12,0
0,47,1,1,0,1,124,8,1
0,61,1,1,1,4,162,8,1
0,57,1,1,0,1,54,8,0
0,34,1,1,1,6,84,12,0
1,20,1,1,1,5,132,15,0
0,34,0,1,0,4,12,9,0
0,39,1,1,0,2,29,8,1
0,60,1,1,0,5,87,20,1
0,49,1,1,1,3,137,18,1
0,43,1,1,1,3,47,9,1
0,38,1,1,1,5,88,12,0
0,28,1,1,0,1,46,9,0
1,59,1,1,1,3,4,20,0
1,42,1,1,1,2,171,15,1
1,65,1,1,0,2,63,16,1
0,35,1,1,1,3,425,15,1
0,27,1,1,1,7,22,8,1
1,21,1,1,1,5,171,14,1
0,37,1,1,1,5,59,12,1
0,29,0,0,0,2,77,8,1
0,47,1,1,1,2,79,8,1
1,42,1,1,1,3,94,15,0
0,36,1,1,0,1,16,8,0
0,39,0,0,0,1,6,8,1
1,43,1,1,1,3,122,20,0
1,26,1,1,1,6,155,15,0
0,37,1,0,1,3,89,8,0
0,32,1,1,1,2,119,12,1
1,35,0,1,1,4,97,15,0
0,52,1,1,1,2,455,20,1
0,30,1,1,0,2,27,9,1
0,36,0,1,1,3,68,8,0
0,36,1,1,1,4,229,12,1
0,29,1,1,1,3,145,11,1
0,33,1,0,0,5,186,18,0
0,42,0,1,0,1,82.5,8,0
1,31,1,1,1,7,158,18,0
0,37,1,0,0,1,61,8,0
0,44,1,1,1,4,195,18,1
0,41,1,1,1,4,100,12,0
0,58,1,1,1,5,129,20,1
1,39,1,0,1,5,95,15,0
0,53,1,1,1,2,58,9,0
0,56,1,1,1,4,105,20,1
0,31,1,1,0,1,56,18,1
0,35,0,0,1,3,81,12,1
1,54,1,1,1,2,135,20,0
0,22,1,1,1,7,73,12,1
0,37,0,0,1,3,53,18,1
0,36,1,1,0,3,47,8,0
1,39,1,0,1,6,101,15,1
0,44,0,1,1,2,113.5,8,0
0,33,0,1,1,4,99,12,1
0,26,1,1,1,5,128,12,0
1,57,0,1,1,5,99,16,1
1,48,1,1,1,2,105,20,0
1,71,1,1,1,3,58,20,0
0,35,0,0,0,1,156,8,1
0,54,1,1,0,1,9,18,1
0,26,1,1,1,4,52,12,0
0,42,1,1,1,2,135,18,1
1,38,1,0,1,3,112,15,1
0,56,1,0,1,5,108,20,0
0,33,1,1,1,4,54,8,0
0,30,1,1,0,1,197.5,15,0
0,59,1,1,1,5,143,8,0
0,36,1,0,1,2,191,12,1
0,51,1,1,1,4,137,8,0
0,75,0,1,0,4,4,8,0
0,37,0,1,0,2,14,8,0
0,48,0,0,1,6,134,8,0
1,24,1,1,1,4,111,15,0
1,65,1,1,0,1,34,20,0
1,40,1,1,0,2,51,18,0
0,31,1,0,0,1,85,18,0
0,26,1,0,0,3,146,18,0
0,43,1,1,1,5,93,12,1
0,32,1,1,1,4,64,8,1
0,31,1,1,1,2,108.5,9,1
0,30,0,1,1,5,41,8,1
0,23,1,1,0,2,95,8,1
0,45,1,1,1,4,75,9,0
0,36,1,1,1,7,165,12,1
0,39,1,0,1,3,74,8,1
0,24,1,0,1,2,131,18,1
0,50,1,1,1,3,56.5,12,0
0,37,1,0,1,3,154,12,0
1,50,1,0,1,7,129,15,0
0,34,1,1,1,5,139,11,1
0,34,1,1,1,5,63,12,1
1,44,1,1,1,4,155,15,0
0,60,1,0,0,1,43,20,0
0,66,1,0,1,3,166,20,1
1,46,1,0,1,2,110,15,1
0,40,1,1,0,1,155,18,1
1,26,1,0,0,3,63,14,0
1,30,1,0,0,1,133,15,0
0,30,1,1,0,4,60.5,8,1
0,61,1,0,1,3,132,20,1
0,36,1,1,1,7,89,8,1
1,50,1,1,0,2,54,20,0
0,34,0,1,0,2,28,8,0
1,34,1,1,1,2,153,18,0
0,42,1,1,0,2,27,18,1
0,42,1,1,1,4,160,18,1
1,60,1,1,0,2,21,13,0
0,55,1,0,1,4,10,20,1
0,27,0,1,0,3,184.5,9,0
0,37,1,1,0,4,131,18,1
0,59,1,1,1,3,77,20,1
1,33,1,0,1,4,76,15,1
1,52,1,0,0,2,80,16,0
1,48,1,1,0,1,11,20,0
0,41,1,1,1,7,189,12,0
1,36,1,1,1,5,95,15,1
0,39,1,0,1,5,262,15,1
0,40,1,1,0,1,48,8,0
0,42,1,1,0,2,55,20,1
0,40,1,1,0,2,57,18,1
0,39,1,1,1,3,81,8,0
0,25,1,1,1,6,113,8,0
0,28,1,0,1,3,177,12,0
1,37,1,1,1,4,37,15,1
0,29,0,0,1,6,83,18,1
0,43,1,0,0,1,57.5,8,0
1,61,1,1,1,2,69,20,0
0,30,1,1,0,1,27,8,0
0,29,1,1,1,5,95,17,0
1,49,1,1,1,3,73,13,0
0,47,0,0,0,3,49,20,1
0,43,0,1,0,4,42,8,0
0,48,1,1,1,3,83,12,1
1,21,1,1,1,4,68,14,0
1,55,1,1,1,7,60,16,0
0,52,0,0,0,1,38.5,20,1
0,20,1,1,0,4,67,17,1
0,36,0,0,1,6,84,12,0
0,25,0,1,1,5,70,18,1
0,45,0,0,1,3,5,8,0
0,54,1,0,1,2,74,8,1
1,51,1,1,1,2,140,20,1
1,57,1,1,1,2,89,20,0
1,42,1,0,0,1,95,15,1
0,37,0,1,1,6,294,15,1
0,38,1,1,1,6,160,12,0
0,72,1,1,1,7,30,8,1
0,26,1,1,1,2,144,12,1
0,37,1,0,1,3,133,12,1
1,53,1,1,1,4,75,20,0
1,35,1,1,1,2,98,15,1
1,59,1,1,0,1,7,20,0
0,45,1,1,1,3,56,10,1
0,31,1,1,1,2,91.5,8,1
0,38,1,1,1,3,98,8,1
0,37,1,1,1,5,154,8,1
0,53,1,0,1,5,128,18,0
0,29,1,1,1,7,102,12,0
0,65,0,1,1,3,37,8,0
1,34,1,1,1,4,47,15,1
1,28,1,1,1,3,51,15,0
0,28,1,0,1,2,110,12,1
0,34,1,1,0,4,143,11,1
0,37,1,1,1,4,77,12,0
0,36,1,0,1,3,34,18,1
1,24,1,0,1,7,86,15,0
0,44,0,1,1,2,202.5,9,0
1,60,1,0,1,4,65,16,0
1,56,1,1,1,4,132,13,1
1,54,1,1,1,3,57,16,1
0,49,1,1,1,5,88,12,1
0,34,0,0,1,5,76,12,0
1,42,1,1,0,1,47,15,0
0,30,1,0,0,2,41,18,1
0,25,1,1,1,5,115,8,1
1,77,1,1,1,5,46,16,0
1,36,1,1,1,3,68,15,1
1,46,1,1,1,4,145,15,1
0,44,1,1,1,4,213,15,0
1,26,1,1,0,1,117,15,1
0,26,0,1,0,5,138,8,0
0,32,1,1,1,3,179,12,1
0,38,1,1,1,4,51,8,1
1,41,1,1,1,5,139,15,1
1,32,1,1,1,4,49,18,0
0,36,1,0,0,1,70,9,0
0,35,1,1,1,3,120,12,1
0,44,1,1,0,2,28,8,0
1,39,1,1,1,2,111,18,0
1,44,1,1,0,1,24,18,0
0,52,1,0,0,2,33,8,1
1,32,1,0,1,6,86,15,0
1,39,1,1,1,5,91,15,1
0,49,1,0,0,2,21,12,1
0,52,0,0,1,3,116,8,1
0,22,1,1,1,5,109,11,1
0,56,1,1,1,2,75,20,1
0,41,1,0,1,5,124,12,0
0,35,1,1,1,4,189,15,0
1,38,1,1,0,4,15,15,1
1,53,1,0,1,4,108,16,0
1,62,1,1,0,1,63,20,0
1,65,1,1,1,5,77,13,0
0,36,1,1,1,4,39,12,0
0,75,0,1,1,4,127,8,1
0,37,0,1,0,2,47.5,9,0
0,54,1,0,1,6,129,20,0
1,58,1,1,1,3,24,20,0
1,45,1,1,1,5,125,15,1
0,47,1,1,0,2,241,9,1
1,57,1,0,1,2,56,15,1
1,22,1,1,1,3,48,15,0
0,51,1,0,0,1,28,18,1
0,34,1,1,1,4,90.5,8,0
1,34,1,0,1,5,143,15,1
0,34,1,0,1,4,154,11,0
0,34,1,1,1,3,88,8,0
0,44,1,1,1,3,37,8,1
0,65,0,1,0,1,14,8,1
0,27,1,0,1,3,134,12,0
0,47,1,0,1,2,154,12,1
1,28,1,1,1,5,92,8,1
1,37,1,1,1,6,131,15,1
1,30,1,1,1,6,412,15,0
0,55,1,0,1,2,178,18,0
0,41,0,1,1,2,46.5,8,1
0,44,1,0,1,2,67,18,0
0,26,1,0,0,2,33,8,0
0,50,0,1,0,1,44.5,8,0
0,32,0,0,1,2,40,8,1
0,37,1,0,1,4,93.5,8,0
1,24,1,1,0,1,33,18,0
0,30,1,1,0,3,82,8,1
0,31,1,0,0,2,37,18,0
1,63,1,1,1,2,16,20,0
0,30,1,1,1,4,138,12,0
0,32,1,1,1,6,80,11,0
0,52,0,1,1,2,111,18,1
0,72,0,1,0,2,14.5,8,0
0,35,1,1,1,5,28,12,1
0,22,1,1,1,4,65,12,1
1,37,1,1,1,3,124,15,1
0,33,0,1,0,1,46.5,8,0
0,63,1,0,1,3,90,20,0
0,48,1,1,1,5,103,20,1
0,37,1,1,1,2,124,12,1
0,50,1,0,1,5,526,18,1
0,36,0,1,0,2,275,18,0
0,31,0,1,1,4,67.5,8,0
0,35,1,1,1,3,135,12,1
0,63,1,1,0,1,30,8,1
0,55,1,1,1,5,86,20,1
0,57,0,0,1,2,181,20,1
0,57,1,0,0,1,111,20,1
1,46,1,0,1,3,71,15,1
0,41,0,0,0,1,44.5,8,1
0,65,1,1,1,2,39,20,1
0,42,1,1,0,2,37.5,9,1
0,57,0,1,0,4,14,8,0
1,28,1,1,0,4,88,15,0
0,55,1,1,0,1,123,20,1
0,29,0,1,0,4,32,8,0
0,51,0,1,1,3,81,18,1
0,39,0,0,1,5,67,8,0
1,39,1,1,1,4,149,15,1
0,36,1,1,1,5,105,12,0
1,36,0,1,1,4,94,15,0
0,50,1,0,0,1,120,9,0
0,41,1,1,0,5,75,8,1
1,60,1,1,1,2,150,20,0
0,49,1,0,0,2,36,8,1
1,65,1,1,1,4,174,13,0
0,32,1,1,1,3,115,11,0
1,55,1,1,1,3,43,20,0
0,36,1,1,0,3,77,12,1
1,36,1,1,0,3,37,15,1
0,51,0,1,1,2,49,8,0
0,42,1,1,1,2,132,12,1
0,45,1,0,1,6,137,12,0
0,61,1,0,0,2,171,20,0
0,28,0,1,1,6,106,8,0
0,52,0,0,0,1,15,8,1
1,42,1,1,1,4,147,18,0
0,21,1,1,1,3,91,12,1
0,43,1,0,1,3,61.5,8,0
0,48,0,0,1,3,44,8,0
0,32,1,1,1,3,51,12,1
0,39,1,1,1,4,90,8,1
0,45,1,1,1,3,122,12,0
0,36,1,1,1,5,21,8,0
0,35,1,0,1,3,142,12,1
1,47,1,1,1,3,74,15,1
0,41,1,0,1,6,138,8,0
1,50,1,1,1,3,148,15,0
0,33,0,1,0,1,77,8,0
0,28,1,0,1,2,104,18,0
0,59,1,1,0,1,179,20,1
0,49,1,1,1,5,81,20,1
0,29,1,0,0,4,29,8,1
0,43,0,1,1,5,200,8,0
0,28,1,0,1,3,208,18,0
1,49,0,1,0,1,14.5,8,0
1,30,1,1,1,3,75,15,1
1,55,1,0,1,4,59.5,15,1
0,65,1,0,1,3,65,20,1
0,53,0,0,0,1,26,8,0
0,46,0,1,0,1,127,8,0
0,50,0,0,1,3,241,13,1
0,63,1,1,1,3,148,20,1
0,24,1,1,1,3,33,11,1
0,59,0,0,1,2,303,13,1
0,42,1,1,1,4,88,8,0
1,39,1,1,1,7,159,15,1
0,48,1,1,1,3,53,8,1
0,47,1,1,0,2,36,18,1
1,74,1,0,1,2,44,13,0
1,54,1,1,1,3,120,16,0
0,52,0,1,0,3,65,20,1
1,40,1,1,1,5,173,18,0
0,48,1,1,1,2,59,8,0
0,21,1,1,1,3,173,8,1
1,44,1,1,0,4,51,15,1
0,60,1,1,1,3,75,20,1
0,24,1,0,0,2,64.5,8,1
1,46,1,1,1,5,54,18,0
0,63,1,1,1,2,152,20,1
0,45,1,1,1,6,55,12,0
1,45,1,1,1,4,157,15,0
0,49,0,1,1,3,123,20,1
1,47,0,1,1,4,65,15,1
0,29,1,1,1,5,86,12,0
0,49,1,0,1,3,178,9,1
1,27,1,1,0,1,155,18,0
1,68,1,1,1,2,95,20,0
0,45,1,1,1,3,65,18,1
0,64,1,1,1,3,134.5,20,1
0,37,0,0,1,2,62.5,18,0
1,37,0,1,0,2,57,18,0
0,34,1,1,1,3,65,8,1
0,31,1,1,1,6,141,12,1
0,61,1,1,1,3,101,20,1
0,57,0,1,0,2,68.5,8,1
0,45,0,0,1,4,25,8,0
0,37,0,1,0,1,190,15,0
0,63,0,1,1,4,36,20,1
0,58,1,0,0,1,48,20,1
0,41,0,1,1,2,110,8,0
0,52,1,1,1,2,91,18,1
1,52,1,1,1,2,159,20,0
0,70,1,1,1,2,170,8,0
1,40,1,1,1,5,127,8,1
0,49,0,1,1,2,108,20,1
1,32,1,1,1,4,45,14,0
0,63,1,1,1,3,189,16,1
0,37,0,0,1,4,60,8,1
1,51,1,1,1,4,93,13,1
0,59,1,1,1,6,68,20,1
1,44,1,0,1,3,18.5,15,1
1,54,1,1,1,4,96,18,0
0,33,1,1,1,4,185,8,0
0,36,1,0,1,4,156,12,0
1,28,1,1,1,6,127,15,0
0,35,1,1,1,6,5,18,1
0,51,1,1,1,5,68,20,1
0,22,1,0,1,3,326,14,0
0,47,1,0,1,2,21,20,0
1,35,1,1,1,4,82,15,0
1,58,1,1,1,3,49,20,0
0,62,0,1,0,3,11,8,1
0,40,1,1,0,1,182,18,1
1,53,1,0,1,2,123,13,1
0,41,1,1,1,5,22,8,0
0,67,0,0,1,3,85,20,1
0,48,1,1,0,1,34,9,1
0,78,1,1,1,3,51,20,1
1,39,1,0,1,4,131,15,1
0,54,1,1,1,6,54,10,0
0,42,1,1,1,6,132,12,1
1,34,1,1,1,6,126,15,1
0,35,0,1,0,1,69,8,1
1,54,1,1,1,4,134,18,0
0,50,1,0,0,2,51,20,1
0,62,1,1,1,5,10,20,1
0,38,1,1,1,3,152,12,0
0,22,1,1,1,4,104,8,0
1,65,1,1,0,3,39,20,0
1,41,1,1,0,1,30,15,0
1,49,1,1,1,5,58,15,0
0,67,1,1,1,3,35,20,1
0,76,0,1,1,3,48,8,1
1,52,0,1,1,4,61,13,0
0,70,1,1,0,1,53,20,1
0,35,1,1,1,5,13,12,0
1,61,1,1,1,3,65,20,0
1,45,1,1,1,3,14.5,13,1
0,41,1,1,0,1,101,9,0
1,28,1,1,1,5,32,18,0
0,25,1,1,1,2,27,9,0
1,54,0,1,1,2,21,18,0
0,54,1,0,0,2,5,20,0
0,55,1,1,1,5,44.5,8,0
1,56,1,0,1,5,49,13,1
1,44,0,1,1,3,100,20,0
0,48,1,1,0,1,206,13,0
1,46,1,1,1,3,139,15,0
1,50,1,0,1,6,137,16,1
0,39,1,1,1,5,156,12,0
0,62,1,1,1,3,60,20,1
1,48,1,1,1,7,46,18,0
1,54,1,1,1,4,81,15,1
1,33,1,1,1,3,74,18,1
0,40,1,1,1,2,191,15,0
1,27,1,1,0,1,69,18,0
0,37,1,1,1,5,205,18,1
0,54,0,1,0,1,15,8,1
0,40,0,1,0,2,65.5,8,1
0,38,1,1,0,4,43,18,1
1,58,1,1,0,2,13,20,0
1,32,1,1,0,1,109,15,0
0,32,0,1,1,2,47.5,8,1
0,29,1,1,1,4,94,12,0
1,32,1,1,1,4,163,14,0
1,41,1,1,1,6,70,15,0
1,49,1,1,1,3,142,15,1
1,67,1,1,1,3,134,20,0
0,77,1,1,1,2,104,20,1
0,38,1,0,1,4,97,18,1
0,23,1,1,1,4,107,12,1
1,35,1,0,1,5,153,15,0
0,41,1,0,1,3,97,9,0
1,33,1,1,1,3,40,15,1
1,25,1,1,1,3,81.5,15,1
0,56,1,1,0,1,82.5,20,1
1,64,1,1,0,2,15,20,0
1,36,1,1,1,5,139,15,0
0,22,1,0,1,3,93,8,0
1,39,1,1,1,4,167,15,0
1,49,1,1,1,3,60,20,0
0,35,0,1,1,3,10,8,0
1,52,1,1,1,4,32,15,1
1,60,1,1,1,3,70,20,0
0,33,1,1,1,3,74,18,1
1,49,1,1,1,4,95,18,0
0,34,1,1,1,3,205,18,1
0,58,1,1,1,4,147,10,0
0,44,0,1,1,4,162,12,0
0,30,1,1,1,7,113,12,1
0,35,0,0,0,2,48.7,8,1
0,25,1,0,1,2,184,12,1
0,55,1,1,1,6,180,15,0
0,36,1,1,1,3,162,12,1
1,60,1,1,1,3,14,20,0
0,46,0,0,1,2,30,8,0
0,43,1,0,0,1,12,18,1
0,29,0,1,1,7,130,8,1
0,75,1,1,1,2,76,20,1
0,36,1,1,1,4,69.5,8,1
0,36,1,1,1,3,182,12,0
1,23,1,0,1,5,105,15,1
0,33,1,0,1,4,93.5,8,0
0,64,1,1,1,3,56,10,0
0,42,1,1,1,3,148,8,0
1,43,0,1,1,2,105,15,1
0,24,0,1,1,6,107,8,0
0,60,1,1,0,2,38.5,10,1
0,34,1,1,1,2,76,8,1
1,24,1,1,1,6,60,15,0
0,35,0,1,0,1,33,8,1
1,64,1,1,1,2,4,20,0
1,54,1,1,1,6,109,15,0
0,51,1,1,1,3,97,8,0
0,39,1,1,0,1,15,18,1
1,47,1,1,0,1,29,18,0
1,54,1,1,1,3,213,18,0
1,33,1,1,0,1,79,18,0
0,51,1,1,0,1,13,8,1
0,34,1,0,1,4,53,18,0
0,73,1,0,1,2,47.5,8,0
0,53,1,1,1,3,132,20,1
0,39,0,1,1,2,102,12,0
1,28,1,1,1,2,97,15,1
0,60,1,1,1,2,429,20,1
1,75,1,1,1,2,23,20,0
1,45,1,1,0,6,5,16,0
0,37,1,1,1,2,64,12,0
0,32,1,1,1,5,14,12,1
0,38,1,1,1,5,109,12,1
1,44,1,1,1,7,103,12,1
0,31,0,1,1,5,67.5,8,0
0,36,0,1,1,3,41,18,1
0,45,0,0,0,4,94,8,0
0,49,1,1,1,4,99,12,0
0,46,1,1,1,3,41,18,1
1,35,1,1,1,5,93,15,0
0,50,0,1,1,3,55,8,1
0,24,1,1,0,3,227,12,1
1,35,1,1,0,2,37,15,1
0,39,1,1,1,3,178,18,1
0,63,1,1,0,2,41,20,1
1,38,0,1,1,4,37,15,0
1,40,1,1,1,2,127,18,0
1,59,1,1,1,6,33,16,0
0,50,1,0,1,4,151.5,18,1
0,68,0,1,1,2,21,20,1
0,31,0,0,1,2,45.5,18,0
0,46,1,0,0,1,10,8,1
0,47,1,0,1,3,100,8,1
0,43,1,0,0,1,75,8,0
0,55,1,1,1,6,93,20,1
1,56,0,1,1,6,47,13,0
1,19,1,0,0,3,59,14,0
0,51,0,1,1,4,16,8,1
0,32,1,0,0,6,169,8,1
1,58,1,1,1,4,217,20,0
0,45,1,1,1,7,78.5,8,0
0,22,0,1,0,6,72,8,0
0,50,1,1,0,3,77,18,1
0,36,1,1,1,5,114,12,0
1,46,1,1,1,4,60,15,1
0,78,0,1,1,3,125,8,0
0,31,1,1,1,7,203,15,1
0,56,0,1,1,6,181.5,8,1
0,27,1,1,0,2,89,9,0
1,38,1,1,0,3,52,15,0
0,56,1,0,1,4,282,16,1
0,36,1,1,1,5,53,12,1
0,68,0,0,1,6,165,20,0
0,54,1,0,1,3,130,18,0
0,59,1,1,0,3,4,20,1
0,44,1,1,0,2,59.5,8,0
0,65,0,1,1,2,46,20,1
1,53,1,1,0,3,65,13,1
1,38,1,1,0,1,45.5,18,0
1,41,1,1,1,5,89,13,1
1,34,1,1,1,3,79.5,15,0
0,39,0,1,1,5,55,12,0
1,42,1,1,1,5,110,15,1
0,43,0,1,0,3,34,8,0
1,31,1,1,0,1,84.5,18,0
0,72,0,0,1,5,45,8,1
0,27,1,1,1,5,99,8,0
0,54,1,0,1,2,68,20,0
0,62,1,1,0,2,4,20,1
1,46,1,1,1,2,82,13,0
1,40,1,1,1,3,115,15,0
1,41,1,1,0,2,30,20,0
0,25,1,1,1,4,111,12,0
0,51,0,1,0,1,12,8,1
0,42,1,1,1,6,130,12,1
0,34,0,1,1,3,60.5,9,1
0,65,1,1,1,2,80,8,1
0,49,1,1,0,1,57,18,1
1,58,1,1,1,2,18,20,0
0,55,1,1,1,2,27,20,1
0,29,0,1,0,4,130.5,8,0
0,53,1,1,1,7,145,9,1
1,36,0,1,1,2,148,18,0
0,35,1,1,0,5,6,12,0
1,47,1,0,1,3,151,15,0
1,33,1,1,1,5,34,15,1
1,52,1,1,1,3,100,15,0
0,52,1,0,1,2,44,20,0
1,59,1,1,1,5,73,20,0
0,38,1,0,1,2,194,15,0
1,58,1,1,1,3,23,20,0
0,36,1,0,1,3,144,8,0
0,65,0,0,0,3,34,8,0
0,48,1,1,1,5,46,9,0
1,48,1,1,1,6,78,20,0
0,31,1,1,1,3,77,18,1
1,38,1,1,1,2,91,15,0
0,28,0,1,0,3,14,8,1
0,39,1,1,1,3,138,8,1
0,21,1,1,1,3,91,12,1
0,35,1,1,1,5,39,12,0
0,36,0,0,1,2,81.5,8,0
0,29,1,1,1,5,542,17,1
1,31,1,1,1,3,78,14,0
1,60,1,1,1,4,24,20,0
0,45,1,1,0,3,39,8,1
0,43,1,1,1,4,182,15,1
1,52,1,1,1,4,135,16,1
1,72,1,1,1,2,48,20,0
1,53,1,1,1,3,49,16,1
1,52,1,1,0,5,62,16,1
1,25,1,1,1,4,41,15,1
0,33,1,1,1,4,87,18,1
1,42,1,1,1,4,107,18,0
0,34,1,1,1,3,152,17,1
0,68,1,0,1,5,15,8,1
1,53,1,1,1,3,50,15,0
1,42,1,1,1,5,118,15,0
1,29,0,1,1,5,85,15,1
0,20,1,1,0,1,159.5,18,1
0,26,1,1,1,5,110,12,0
0,74,0,1,1,7,26,8,0
1,36,1,1,0,1,29,15,0
0,43,0,1,1,4,163,12,1
1,44,1,1,0,4,104,15,0
1,59,1,1,0,1,12,20,0
0,36,0,0,0,6,35,8,0
1,50,1,0,1,2,53,15,0
1,35,1,1,0,3,31,15,1
0,57,1,1,0,1,18,9,0
0,26,1,1,1,2,292,15,0
0,39,0,1,0,1,88,18,1
1,51,1,1,0,1,136.5,13,0
0,38,1,1,1,3,9,8,1
1,56,1,1,0,2,27,16,0
0,57,0,1,1,4,45,10,1
1,47,1,1,1,2,116,18,0
1,69,1,1,1,5,52,8,1
1,68,1,1,1,2,86,20,0
1,35,1,1,1,4,169,15,1
0,34,1,1,1,2,284,15,0
0,36,1,1,0,2,39,18,1
0,53,1,1,1,4,5,10,0
0,44,1,1,1,5,235,12,0
0,36,1,1,1,5,73,12,0
1,51,1,1,1,5,152,15,1
0,59,1,0,0,1,79,20,0
1,56,1,0,0,1,168,16,0
1,53,0,1,1,3,193,20,0
0,50,1,0,1,2,78,18,0
0,48,1,1,1,3,77,12,1
1,43,1,1,1,2,52,15,1
0,45,1,0,1,3,97,8,1
1,69,1,1,0,1,57,20,0
0,38,1,1,1,3,42,8,0
1,49,1,1,0,2,59,20,0
0,36,1,0,1,3,158,18,1
0,23,1,1,1,2,130,8,1
1,32,1,1,1,2,84.5,15,1
0,47,0,1,0,3,42,8,1
0,40,1,1,1,5,354,8,1
1,54,1,1,0,1,28,16,0
1,57,1,1,1,2,93,13,0
1,44,1,1,1,4,168,18,0
0,42,0,1,1,7,109,8,0
0,29,1,1,1,6,85,12,1
1,61,1,1,1,3,138,20,0
1,29,1,1,1,7,83,15,1
1,29,0,0,1,5,96,15,1
0,49,1,1,1,3,105,12,1
1,61,0,1,1,4,69,20,0
1,27,1,0,1,4,65,15,1
0,31,1,1,1,7,25,8,0
0,59,1,0,1,3,140,8,1
1,42,1,1,1,4,141,18,0
0,40,1,1,0,3,174,12,0
0,26,1,0,1,2,102,8,0
1,44,1,1,1,6,65,15,0
0,39,1,1,0,1,8,18,1
1,35,1,1,1,2,80,15,0
0,33,1,0,1,2,168,12,0
0,35,1,0,1,5,216,15,0
0,45,1,0,1,4,132,20,1
1,53,0,0,1,3,122,15,0
1,38,1,1,1,5,21,15,0
0,45,0,1,1,2,139,18,1
1,33,1,1,1,5,77,15,1
1,42,0,1,0,2,28,18,0
1,43,1,1,0,4,34,15,0
1,58,1,1,1,2,69,16,0
0,28,1,1,1,5,22,18,1
0,44,0,1,0,1,16,8,1
0,74,0,0,1,3,63,20,0
0,36,1,0,1,3,135,18,1
1,53,1,1,1,3,129,20,0
0,55,1,1,1,3,77,10,0
1,33,1,1,1,2,9,18,0
0,49,0,0,1,3,8,9,1
1,38,1,1,0,1,33,18,0
0,37,1,1,1,3,133,12,0
1,43,1,1,1,2,94,15,1
1,26,0,1,0,4,31,15,1
1,52,1,1,1,3,74,20,0
0,31,1,1,1,5,20,8,0
0,50,0,1,0,1,4,8,0
1,35,1,1,1,2,61,18,0
1,63,0,1,1,4,59,20,1
0,37,1,1,0,5,154,12,0
0,62,1,0,1,6,57,20,0
0,42,1,1,1,5,117,8,0
0,27,1,1,1,4,123,12,1
1,74,1,1,1,2,90,20,0
0,43,1,1,1,5,200,15,1
0,34,1,0,1,2,90,12,0
0,44,1,1,1,3,46.5,9,0
0,47,1,1,1,3,125,20,1
1,67,1,1,1,3,160,13,0
1,31,1,1,1,5,107,15,0
1,46,1,1,1,5,98,13,0
1,64,1,1,1,6,66,16,1
0,22,1,1,1,3,13,8,1
0,37,1,0,1,3,53,12,1
0,36,0,1,1,5,9,8,0
1,52,1,0,1,4,166,15,0
0,36,1,0,0,1,34,8,1
1,37,1,1,1,5,61,18,0
0,37,1,1,1,4,155,12,1
0,61,0,1,0,1,40,20,1
0,37,0,0,0,1,68,8,1
0,45,0,1,1,6,210,15,0
0,21,1,1,1,5,33,17,0
1,41,1,0,1,3,159,15,1
1,37,1,0,1,3,56,15,1
0,70,0,0,1,3,145,20,0
0,36,1,1,1,7,265,15,0
1,38,1,1,1,5,110,15,0
0,36,1,1,0,1,118,18,1
0,38,1,0,0,2,35,9,0
1,61,1,1,1,6,133,16,0
0,32,0,1,0,5,116,12,0
0,25,1,1,1,2,190,11,1
0,43,1,1,0,4,54,18,1
0,42,1,1,1,4,77,12,1
1,49,1,1,1,5,16,16,1
1,44,1,1,1,3,103,15,1
0,34,1,1,1,2,47,17,1
1,47,1,1,1,2,39,18,0
0,38,0,1,1,4,99,8,0
0,26,1,0,0,2,22,18,0
0,61,1,1,0,3,27,8,0
0,34,0,1,0,2,39,8,0
0,53,0,0,0,1,26.8,8,0
1,61,1,0,1,2,62,13,0
